Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0.0,0.9999281201531324,0.0,0.0,0.9999979733108904,1.0729066772796614e-06,0.09008824372417312,0.9998871205001666,0.0,0.0,0.0,1.1922383436058226e-07,0.0,0.0,3.57605976830655e-07,0.9999946359824371,0.0,0.0,0.9999997615523455,0.0,0.9999977350503925,0.0,0.0,0.0,0.0
0.0,0.9999784249211245,5.00649341150794e-06,0.0,0.99856730298702,7.749399615231134e-06,0.0,0.0,0.0,0.0,0.0,0.014503697233410606,0.0,0.0004586238749396676,0.0,5.960258064874324e-07,0.0,0.0,0.0,0.0,1.549650214482945e-06,0.0,0.0,0.0,0.0
0.0,8.34435347485396e-07,0.0,0.0,0.00010763310882289101,0.002323611029946715,0.0,1.0729066772796614e-06,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457991908546344e-05,0.0,0.0,0.0,0.0
0.0,0.9941621602357155,4.768952521772007e-07,0.0,0.0010756010318758724,0.0,0.999990582822424,0.9999998807761656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999949935065885,0.0,0.0,0.0,0.0,0.9999996423941084,0.0,0.0,0.0,0.0
0.0,0.00023287117680503844,0.9999557776456125,0.0,0.00013920730404859416,1.1922383436058226e-07,0.9999825953950986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999879726755548,0.9999995231047478,0.0,0.0,0.0,0.0,0.9999998807761656,0.0,0.0,0.0,0.0
0.0,0.9996893314952378,0.9998170700700213,0.0,0.0,9.774639214810144e-06,0.9893486054483471,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,5.960258064874324e-07,0.99988509331459,0.9998682962767186,0.0,0.0,0.0,0.0,0.0736907997804549,0.0,0.0,0.0,1.0
0.0,0.9999991655469742,0.0,0.0,2.6224442710720552e-06,0.0,2.384476545103098e-07,8.344530826320806e-07,0.0,0.0,0.0,0.9999847394647355,4.291615254836678e-06,0.0,0.0,1.0729066772796614e-06,0.0,0.0,7.033211482543322e-06,0.0,0.0007932727255208771,0.0,0.0,0.0,0.0
0.0,0.9999998807761656,0.0,0.0,0.9688551802697866,0.0,1.1922383436058226e-07,1.6094279633338537e-05,0.0,0.0,0.0,0.9999557776456125,0.9990886481718757,0.0,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.00033579936551708656,0.0,0.0,2.02668910964654e-06,0.0
0.0,1.0,2.384476545103098e-07,0.0,1.1922383436058226e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.218546048677773e-06,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.00011109087687188879,0.0,2.384100639796216e-06,0.0,0.0,0.0,0.0
0.0,1.907579644022661e-06,0.7773479592116002,0.0,0.9998111118339372,0.0,2.384476545103098e-07,0.9999749679341086,0.0,0.0,0.0,3.57605976830655e-07,0.0,0.0,2.384476545103098e-07,0.9999957083847452,0.0,0.0,0.0,0.0,0.9999992847883448,0.0,0.0,0.9999988079489697,0.0
0.0,0.0003103112206916947,0.9566333351599238,0.0,4.18387477439941e-05,0.0,3.57605976830655e-07,0.9993827826544304,0.0,0.0,0.0,0.0,0.0,3.195008211431816e-05,0.0,0.9999986887770048,0.0,0.0,0.0,0.0,0.9999620935286333,0.0,0.0,0.0,0.999987006942147
0.0,0.032101308279682716,0.35575563678276423,0.0,1.549873917727762e-05,0.0,2.384476545103098e-07,0.9998660333616335,0.0,0.0,0.0,0.0,0.0,4.768952521772007e-07,0.0,0.9999930860574567,0.0,0.0,0.0,0.0,0.9999599487545202,0.0,1.966833890743036e-05,0.0,2.384476545103098e-07
0.0,0.9579128945755204,3.6956766884532755e-06,0.0,1.1920510303298215e-06,0.0,0.0,7.391056413230679e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999979733108904,0.0,0.0,0.0,0.0,0.00010596394232320616,0.0,9.537902768697037e-07,0.0,1.1920510303298215e-06
