,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
613,30,2,20,Social Classes and Customs,"Others cut themselves with razors and bespatter themselves with blood, taking care always to present the most bloody appearance with the least cutting possible.",1,Culture and Traditions
614,30,2,20,Social Classes and Customs,Another method is to stand on the street or by one's home and beat the head in a most ferocious manner with a stick.,1,Culture and Traditions
615,30,2,20,Social Classes and Customs,"When I was in Canton visiting a great temple, a miserable wretch who had been awaiting my exit from one of the courts, staggered for some time and then fell prostrate on the flagstones, to all appearances suffering great agony and in a dying condition.",0,Social Structures and Inequality
616,30,2,20,Social Classes and Customs,"My guide told me that it was all affected, but that I might better leave a little cash-balm for him, as we were in an evil crowd, in an unsafe quarter.",0,Social Structures and Inequality
617,30,3,20,Social Classes and Customs,"An expedient tried by some is to ignite a combustible substance on the tops of their heads, when they howl and writhe with pain and in that way prey upon the sympathy of the onlookers.",1,Culture and Traditions
618,30,3,20,Social Classes and Customs,"Still another device which may always be seen in beggar thoroughfares, is to sit by the wayside and dash the forehead against a flat stone placed on the ground before them; this is done until there is an abrasion of the skin and the blood trickles copiously down the face.",0,Social Structures and Inequality
619,30,3,20,Social Classes and Customs,"I have mentioned some of the mercenary self-tortures inflicted by the army of mendicants met everywhere in China, while the ""King"" is still waiting for his tribute money.",0,Social Structures and Inequality
620,30,3,20,Social Classes and Customs,"Baths and ablutions are unknown to his sovereign majesty, and an enumeration of the entomological attendants of this royal bundle would be as difficult as a census of the empire.",1,Culture and Traditions
621,30,3,20,Social Classes and Customs,"I had the opportunity of meeting this ""King of the Beggars"" several times, but after I had bestowed a moderate fee for this pose, his Highness. did not deign to ask a second.",0,Social Structures and Inequality
622,30,3,20,Social Classes and Customs,"Now let us ""Chin-chin "" (bye-bye) court fashion and return to Shanghai.",1,Culture and Traditions
843,37,12,20,Social Classes and Customs,"The news of our arrival, even though late at night, spread rapidly; the street was soon a solid mass of struggling humanity; it was difficult for our chair-men to make any headway in such a crowd.",0,Social Structures and Inequality
844,37,12,20,Social Classes and Customs,"Our ""boy"" and the chair-coolies slowly wedged their way, by inches, through the dense mass.",0,Social Structures and Inequality
845,37,12,20,Social Classes and Customs,The mandarin's palace (?) was a half-mile away; and after we emerged from the crowd it followed us to the door of the buildings said to contain the high functionary we sought.,0,Social Structures and Inequality
846,37,12,20,Social Classes and Customs,"It required several minutes of pounding at a great wooden door before any response came; at last some one, I suppose a servant, arrived.",2,Urban Development and Architecture
847,37,12,20,Social Classes and Customs,"Our instructions to our ""boy"" were about as follows: ""Tell the good mandarin we are Americans, come to see Chinese Tea-man-have no place to sleep-will good mandarin let us sleep any place inside his palace?""",1,Culture and Traditions
848,37,12,20,Social Classes and Customs,"Childs, who knew the mandarin character pretty well, said he thought a stronger appeal was necessary-that we must see the mandarin himself; so, to get out of the crowd, by sheer effrontery, we pressed within the outer door; but the crowd followed.",1,Culture and Traditions
852,37,14,20,Social Classes and Customs,"I have spoken of the mandarin as ""His Excellency,"" and of his domicile as the palace; but there did not appear to be any excellent qualities about him or anything palatial about his residence.",1,Culture and Traditions
853,37,14,20,Social Classes and Customs,"He was ordinary in appearance, stupid and boorish in manner, devoid of hospitality and actuated alone by suspicion.",0,Social Structures and Inequality
854,37,14,20,Social Classes and Customs,"His home was a tileroofed, one-story agglomeration of sheds made of sundried brick without and finished within in the crudest fashion with hand-sawed lumber.",2,Urban Development and Architecture
908,39,7,20,Social Classes and Customs,"We entered the mandarin's home%; we were escorted to a seat of honor, an elevated dais, where a plate of sweetmeats was placed between us; this was followed by a service of tea offered in exquisite porcelain cups.",1,Culture and Traditions
909,39,7,20,Social Classes and Customs,Before we left the flag-ship he expressed a desire to have his picture taken; this was quite unusual in China; but he was intelligent beyond a dread of the camera.,1,Culture and Traditions
910,39,7,20,Social Classes and Customs,"I was as anxious to possess his picture as he was to have it taken, but the apartments in his home were poorly lighted and I told him we must find an open space outside.",1,Culture and Traditions
911,39,7,20,Social Classes and Customs,"Up to this time no female member of the family had been allowed to come into our presence; but when I suggested that his family should be stereographed with him he was evidently well pleased, and orders were at once sent to the female members to don their best.",1,Culture and Traditions
912,39,7,20,Social Classes and Customs,"We sipped the mild, delicious tea and ate the very palatable delicacies for a few minutes longer, when the wife and a daughter of the proverbial sweet ten and six appeared, in beautiful attire and most careful toilette.",1,Culture and Traditions
913,39,7,20,Social Classes and Customs,"We all started off through the narrow streets, accompanied by servants carrying stand, stool, et cetera, for an outdoor group, and followed by a train of onlookers from the street that grew larger and larger as we proceeded.",1,Culture and Traditions
914,40,2,20,Social Classes and Customs,"As usual we had great difficulty in keeping back the crowd, and a mandarin is not expected to interfere with the obtrusiveness of a street throng.",1,Culture and Traditions
915,40,2,20,Social Classes and Customs,"Besides, you can easily perceive by his mellow blink that Western cognac has relegated his basilar instincts to peaceful realms, or, in other words, that he is a good-natured fellow under blissful stimulation; these conditions, added to unusual intelligence, made him a very agreeable personage for us after spending a week among the hostile and unscrupulous tribes out of which Boxers are organized.",1,Culture and Traditions
916,40,2,20,Social Classes and Customs,"The daughter is probably best described in the words of Childs, who stood at my back keeping off the crowd, and whispered: ""Isn't she a dandy?""",1,Culture and Traditions
917,40,2,20,Social Classes and Customs,"A fan is the vade mecum of every Chinaman under the sun and under the moon, too, for that matter, as they carry them at night as well as during the day.",1,Culture and Traditions
918,40,2,20,Social Classes and Customs,"A Chinaman without a fan is as rare as one without a queue, or as anomalous as a Scotchman without an umbrella.",1,Culture and Traditions
919,40,2,20,Social Classes and Customs,"It would probably be more correct to call them fan carriers rather than fan users, as they are more often carried and not used.",1,Culture and Traditions
944,40,6,20,Social Classes and Customs,This is sufficient to show you how exact are the laws laid down for rank distinctions in dress; the minute rules about the cap are made in all the garments.,0,Social Structures and Inequality
945,40,6,20,Social Classes and Customs,"In building houses for persons of different ranks the same detailed rules must be observed, even to the number of nails in certain places.",2,Urban Development and Architecture
946,40,6,20,Social Classes and Customs,"I take the bird on the wife's badge to be a wild goose; if that be correct, she is of the fourth rank; but I cannot identify the animal on the breastplate of the mandarin; it is something like a lion and not altogether unlike a yellow dog; but I cannot make out with certainty.",1,Culture and Traditions
947,40,6,20,Social Classes and Customs,"The daughter is probably too young to have yet taken a degree, but she surely bears the loveliest insignia of all, the badge of modest maidenhood.",1,Culture and Traditions
1412,65,4,20,Social Classes and Customs,"Before we leave them, have you noticed that they sit in the hottest midsummer sun, and, like all others among the lowly whom we have been studying, they are without head cover?",0,Social Structures and Inequality
1413,65,4,20,Social Classes and Customs,"That appearance is very common among the poor; but whether from scalp disease or the encampments of insect colonies, I can only surmise.",0,Social Structures and Inequality
1414,65,4,20,Social Classes and Customs,"Some girls peered from small apertures in these lowly homes, and I tried to persuade them to join this ""chowing"" band; they tittered and withdrew, and I did not persist, as they would not have added much to the beauty of the six already before us.",1,Culture and Traditions
1415,65,4,20,Social Classes and Customs,"It is scarcely neces sary to suggest that there is probably no boastful rivalry between their wardrobe and their cupboard; but while we look upon their poverty and lowly home, we must not forget Gray's beautiful lines:",0,Social Structures and Inequality
1473,67,13,20,Social Classes and Customs,The average European and the average American knows no more about the Chinese people than he does about the possible inhabitants of the stellar worlds.,1,Culture and Traditions
1723,76,4,20,Social Classes and Customs,"Probably you will say that they seem darker in complexion among the lower classes in the north, and I think they are.",0,Social Structures and Inequality
1760,79,2,20,Social Classes and Customs,"The Shrines of Mecca are not kept more fanatically exclusive toward ""Christian dogs"" than is this Forbidden City at our feet toward all the world save the Imperial coterie.",0,Social Structures and Inequality
1761,79,3,20,Social Classes and Customs,"In all Oriental countries, the policing of cities is very imperfectly done, hence the people learn to shut themselves in and the streets are very uninteresting.",2,Urban Development and Architecture
1762,79,3,20,Social Classes and Customs,Until about one hundred and fifty years ago the Forbidden City was not entirely closed to visitors.,2,Urban Development and Architecture
1763,79,3,20,Social Classes and Customs,"Walls of cities were built, as they say, to make thieving less easy and the capture of thieves more easy.",2,Urban Development and Architecture
1764,79,3,20,Social Classes and Customs,Walls are built in front of public offices and homes to keep out evil spirits rather than to prevent people from looking in.,1,Culture and Traditions
1765,79,3,20,Social Classes and Customs,"Doubtless if we knew the reason for the erection of many buildings in the ""Sacred Enclosure"" it could be traced to superstition.",2,Urban Development and Architecture
1773,79,5,20,Social Classes and Customs,"One of the great mistakes made by this dynasty was in subsidizing all the soldiers who helped establish the throne two hundred and fifty years ago, as well as their descendants.",0,Social Structures and Inequality
1774,79,5,20,Social Classes and Customs,"Hence these Manchus expect to be carried on the shoulders of the Emperor, and when their stipends grow small, as naturally they must in the course of time, they make up the deficiency by stealing public funds.",0,Social Structures and Inequality
1775,79,5,20,Social Classes and Customs,"The Empress Dowager is the keenest monarch who has governed China for many years, but even she dares not weed out the worthless trash in the palace.",0,Social Structures and Inequality
1856,84,3,20,Social Classes and Customs,There is another hall where the Emperor comes to examine written prayers to be offered at the state worship.,1,Culture and Traditions
1857,84,3,20,Social Classes and Customs,"And beyond this stands the ""Palace of Earth's Repose,"" or, stripped of metaphor, the Imperial Harem.",2,Urban Development and Architecture
1858,84,3,20,Social Classes and Customs,"Another building farther north and near the northern gate is called the ""Hall of Intense Thought,"" where offerings are made to Confucius and other sages.",1,Culture and Traditions
1859,84,3,20,Social Classes and Customs,"There is also the Imperial Library and the Ancestral Hall, where the members of the royal family offer homage to their departed ancestors.",1,Culture and Traditions
1860,84,3,20,Social Classes and Customs,There are other buildings too numerous to mention; but the number of persons living within these sacred walls is not large and nearly all are of the line of the alien conquerors.,0,Social Structures and Inequality
1861,84,3,20,Social Classes and Customs,"How many times servile subordinates have stood in the court near where we stand and made the nine regulation obeisances before the ""Son of Heaven,"" seated on this throne; and we come and go and neither make obeisances nor ""Chin, chin"" to anybody!",1,Culture and Traditions
1862,84,3,20,Social Classes and Customs,"We have seen enough to convince us that while certain things show infinite labor and some skill, the general appearance and condition of this place, show Tsz' Kin Ching, or Carnation Prohibited City"" to be a parody of highsounding names.",1,Culture and Traditions
1953,90,4,20,Social Classes and Customs,"When we witness such perfection in art and such advancement in science, we must not forget that the abovedescribed instruments were made nearly four hundred years before the Greenwich Observatory was founded and two hundred years before Columbus discovered America, and that even a thousand years prior to that time China was a civilized nation.",1,Culture and Traditions
1965,91,3,20,Social Classes and Customs,"Well, all people are interested in matrimony, barring possibly thoroughly confirmed old bachelors;",1,Culture and Traditions
1966,91,3,20,Social Classes and Customs,"and as Chinese matrimonial customs are curious I cannot do better than to give some interesting and reliable statements from Williams's ""Middle Kingdom.""",1,Culture and Traditions
1967,91,4,20,Social Classes and Customs,"There are six ceremonies which constitute a regular marriage, though their details vary much in different parts of the Empire: 1. The father and elder brother of the young man send a go-between to the father and brother of the girl, to inquire her name and the moment of her birth, that the horoscope may be examined in order to ascertain whether the proposed alliance will be a happy one.",1,Culture and Traditions
1968,91,4,20,Social Classes and Customs,"2. If the eight characters seem to augur aright, the boy's friends send the mei-jin (match-maker) back to make an offer of marriage.",1,Culture and Traditions
1969,91,4,20,Social Classes and Customs,6. The preliminaries are concluded by the bridegroom going or sending a party of friends with music to bring his bride to his own house.,1,Culture and Traditions
1970,91,4,20,Social Classes and Customs,"The match-makers contrive to multiply their visits and prolong the negotiations when the parties are rich, to serve their own ends.",0,Social Structures and Inequality
1971,91,4,20,Social Classes and Customs,"At Fukien, parents often send pledges to each other when their children are mere infants, and registers containing their names and particulars of nativity are exchanged in testiof the contract.",1,Culture and Traditions
1972,91,4,20,Social Classes and Customs,"After this has been done it is impossible to retract the engagement, unless one of the parties become a leper or is disabled.",1,Culture and Traditions
1973,91,4,20,Social Classes and Customs,"When the children are espoused older, the boy sometimes accompanies the go-between and the party carrying the presents to the house of his future mother-inlaw, and receives from her some trifling articles, as melonseeds, fruits, etc., which he distributes to those around.",1,Culture and Traditions
1974,91,4,20,Social Classes and Customs,"Among the presents sent to the girl are fruits, money, vermicelli and a ham, of which she gives a morsel to each one of the party.",1,Culture and Traditions
1975,91,5,20,Social Classes and Customs,"Whenever friends call upon her parents, she is expected to retire to the inner apartments, and in all her actions and words guard her conduct with careful solicitude.",1,Culture and Traditions
1976,91,5,20,Social Classes and Customs,"When the lucky day for the wedding comes, the guests assemble in the bridegroom's house to celebrate it, where also sedans, a band of music and porters are in readiness.",1 ,Culture and Traditions
1977,91,5,20,Social Classes and Customs,"The courier who acts as guide to the chair-bearers takes the lead, and in order to prevent the onset of malicious demons lurking by the road, a baked hog or large piece of pork is carried in front, that the procession may advance safely while these hungry souls are devouring the meat.",1,Culture and Traditions
1978,91,6,20,Social Classes and Customs,"Her girlish tresses have already been bound up, and her hair arranged by a matron, with due formality; an ornamental and complicated headdress made of rich materials, not unlike a helmet or corona, often forms part of her coiffure.",1,Culture and Traditions
1979,91,6,20,Social Classes and Customs,"Her person is nearly covered by a large mantle, over which is an enormous hat like an umbrella, that descends to the shoulders and shades the whole figure.",1,Culture and Traditions
1980,91,6,20,Social Classes and Customs,"Thus attired she takes her seat in the red gilt marriage sedan, called hwa kiao, borne by four men, in which she is completely concealed.",1,Culture and Traditions
1981,91,6,20,Social Classes and Customs,"This is locked by her mother or some other relative, and the key given to one of the bridemen, who hands it to the bridegroom or his representative on reaching his house.",1,Culture and Traditions
1982,91,6,20,Social Classes and Customs,"The procession is now arranged with the addition of as many red boxes and trays to contain the wardrobe, kitchen utensils and the feast, as the means of the family or the paraphernalia require.",1,Culture and Traditions
1983,91,6,20,Social Classes and Customs,"As the procession approaches the bridegroom's house the courier hastens forward to announce its coming, whereupon the music strikes up, and fire-crackers salute her until she enters the gate.",1,Culture and Traditions
1984,91,6,20,Social Classes and Customs,"As she approaches the door the bridegroom conceals himself, but the go-between brings forward a young child to salute her, while going to seek the closeted bridegroom.",1,Culture and Traditions
1985,91,6,20,Social Classes and Customs,"He approaches with becoming gravity and opens the sedan to hand out his bride, she still retaining the hat and mantle; they approach the ancestral tablet, which they reverence with three bows, and then seat themselves at a table on which are two cups of spirits.",1,Culture and Traditions
1986,91,6,20,Social Classes and Customs,"The go-between serves them, though the bride can only make the motion of drinking, as the large hat completely covers her face.",1,Culture and Traditions
1987,91,6,20,Social Classes and Customs,"They soon retire into a chamber, where the husband removes the hat and mantle from his wife and sees her, perhaps for the first time in his life.",1,Culture and Traditions
1988,91,6,20,Social Classes and Customs,"After he has considered her for some time, the guests and friends enter the room to survey her, when each one is allowed to express an opinon; the criticisms of the women are severest, perhaps because they remember the time they stood in her unpleasant position.",0,Social Structures and Inequality
1989,91,8,20,Social Classes and Customs,"Before leaving the group now before us, note carefully the rich dress, the neatly and curiously arranged hair and ornaments, and the small feet which have heretofore been described.",1,Culture and Traditions
2023,93,5,20,Social Classes and Customs,"In this same court where these honorary umbrellas stood and where were the groups of Chinese and Manchu ladies, I met Prince Su, whose palace and property were turned over to the beleaguered Legationers; he had proved from the beginning a friend to all the foreigners, and was on the best of terms with the people of the London Mission.",1,Culture and Traditions
2024,93,5,20,Social Classes and Customs,"He quite readily granted me a sitting for a stereoscopic photograph, and presented me with his card, explaining at the same time that it is not customary for a Chinese prince to use cards, though on account of his intimate relations with many foreigners he found it convenient to deviate from court usage.",1,Culture and Traditions
2025,93,5,20,Social Classes and Customs,"representation of his card, but I cannot give the full size, which is its most curious feature, being four and one-half by ten inches, and made of thin red paper, much like firecracker paper.",1,Culture and Traditions
2026,93,5,20,Social Classes and Customs,It is very possible that Prince Su will be appointed Chinese Secretary of State in the new organization of the government.,0,Social Structures and Inequality
2053,95,2,20,Social Classes and Customs,The workmanship is superior; the long line of figures on the rail show much labor and considerable skill.,2,Urban Development and Architecture
2054,95,2,20,Social Classes and Customs,A few glances only about the Summer Palace will tell us why the Empress spends so little of her time within the prison-like confines of the Forbidden City.,2,Urban Development and Architecture
2055,95,2,20,Social Classes and Customs,"Here there are crystal springs and mountain breezes and commanding prospects, all that nature and art can add to make the surroundings attractive.",1,Culture and Traditions
2056,95,2,20,Social Classes and Customs,"At the time I was here the grounds were deserted, except by a few foreign soldiers who were guarding the entrance, and an occasional group of visitors who had gained permission to visit the ground.",2,Urban Development and Architecture
2057,95,2,20,Social Classes and Customs,"When the Court occupies the Palace this bridge and the lake are not so devoid of life; then the water is dotted with row-boats, and sailboats, and the entire royal area within the wall, as well as the villages outside where servants live, is full of activity.",1,Culture and Traditions
2058,95,2,20,Social Classes and Customs,"You can better understand the populousness of the place when I tell you that the Emperor is entitled to three thousand eunuchs, but the actual number employed is about two thousand.",0,Social Structures and Inequality
2059,95,2,20,Social Classes and Customs,"The number of females in the harem is not known, but it would probably far exceed the plurality of wives accredited to the celebrated Mormon prophet.",0,Social Structures and Inequality
2060,95,2,20,Social Classes and Customs,"From this bridge the lake extends a half-mile in either direction, and the mountain slopes outside the Imperial domain are dotted with temples and homes of noted Chinamen.",1,Culture and Traditions
2063,96,2,20,Social Classes and Customs,Here we obtain a good view of the great porcelain tower which overlooks the entire plain lying between us and Pekin.,2,Urban Development and Architecture
2064,96,2,20,Social Classes and Customs,"I entered and ascended to the top, expecting to find something to reveal its purpose; but found nothing to show that its use is for aught else than an observation tower.",2,Urban Development and Architecture
2065,96,2,20,Social Classes and Customs,"Indeed, there were many buildings about the grounds whose use could not be determined by their appearance; many of them, no doubt, the outcome of Imperial whims or fancies.",2,Urban Development and Architecture
2066,96,2,20,Social Classes and Customs,"Notwithstanding ""the divinity that doth hedge a king,"" he is subject to human ambitions like other mortals.",0 ,Social Structures and Inequality
2067,96,2,20,Social Classes and Customs,"Here is a populous city, there is another at Yuen-Ming-Yuen, the Forbidden City is another and then the private palace outside the Forbidden City; all these exist to gratify the cruel and unscrupulous vanity of an old Manchu woman.",0,Social Structures and Inequality
2068,96,2,20,Social Classes and Customs,"Millions are starving, and the one arch-mischief-maker sports four palaces, and three of these are verily cities, and all, we may say, for her personal luxury.",0,Social Structures and Inequality
2069,96,2,20,Social Classes and Customs,"The pomp and the palaces, of course, help on the ""divinity that doth hedge,"" etc., and if the suffering masses can be kept in ignorance the ""divinity"" can be maintained—millions upon millions for the maintenance of a Christian-killing Empress, while thousands upon thousands are starving in honest poverty.",0,Social Structures and Inequality
2070,96,2,20,Social Classes and Customs,"Look upon these multiplied palaces and palace luxuries and then witness the staring eyes of starvation in the ""dying place"" at Canton.",0,Social Structures and Inequality
2071,96,2,20,Social Classes and Customs,"It does not require the ""hedging of divinity"" to make an intelligent and democratic people love and honor a Washington, a Lincoln or a McKinley; and in this respect what is true of China may be true of all monarchical or monarch-supporting governments.",1,Culture and Traditions
2072,96,2,20,Social Classes and Customs,"Democracy elects fitness for sovereignty, but empires inherit the next in line-many times unfit to rule; then comes the necessity for hedging with divinity.",0,Social Structures and Inequality
2073,96,2,20,Social Classes and Customs,"We did not love dear ""Old Abe” less because he was not housed in a congeries of palaces, or because his beloved personality was not ""hedged"" by lèse-majesté.",0,Social Structures and Inequality
2074,96,2,20,Social Classes and Customs,But if we linger in this line of thought before this great porcelain tower we shall soon be calling it a tower of shame.,2,Urban Development and Architecture
2075,96,2,20,Social Classes and Customs,At the right of the tower we can see the plain over which we must pass to reach Pekin; only for the hazy atmosphere we could faintly discern the outlines of the city thirteen miles away.,2,Urban Development and Architecture
2076,96,2,20,Social Classes and Customs,Now let us climb down this steep hillside and wend our way back to the quaint old capital.,2,Urban Development and Architecture
2078,97,2,20,Social Classes and Customs,At the Legation Minister Conger kindly consented to allow me to make a picture of himself and his secretaries in the Legation rooms.,1,Culture and Traditions
2079,97,2,20,Social Classes and Customs,"It was during this sitting that our popular Minister spoke of going out in his official chair, when it occurred to me that to see him leaving the grounds would be interesting, as showing the formalities which must be observed at the Court of Pekin.",1,Culture and Traditions
2080,97,2,20,Social Classes and Customs,"It brings to mind also, that among the many different branches of the government organization, there is a ceremonial court whose duty it is to regulate forms to be observed and in marshaling visitors according to their proper ranks, and directing them when to make the ""Kowtow.""",1,Culture and Traditions
2081,97,2,20,Social Classes and Customs,The kowtow is a formal bowing or kneeling and has many variations or degrees according to the rank before whom made; before the Emperor a kowtow consists in kneeling three times and knocking the head on the floor nine times.,1,Culture and Traditions
2082,97,2,20,Social Classes and Customs,"The refusal to comply with this formality on the part of foreign officials, has, at times in the past, led to international friction.",3,Globalization and Modernization
2083,97,2,20,Social Classes and Customs,"Foreigners are not unwilling to make their rounds in a sedan-chair, but they do not take to the requirements of kneeling and whacking their heads on the floor.",1,Culture and Traditions
2112,98,4,20,Social Classes and Customs,"While we were yet sipping our delicious tea I asked the interpreter if his excellency would not permit us to carry back to America as souvenirs of the honor he had conferred upon us, the cups from which we were drinking the tea.",1,Culture and Traditions
2113,98,4,20,Social Classes and Customs,"More delicate specimens were soon forthcoming, into which we poured the remainder of our tea that we might say we had drunk tea from them with Prince Ching.",1,Culture and Traditions
2114,98,4,20,Social Classes and Customs,"The Prince said he had not had his photograph taken for eight years previous to this time, when a Dutch painter made of him an oil-portrait, which he took from the wall to show us.",1,Culture and Traditions
2115,98,5,20,Social Classes and Customs,"After thanking him suitably for his hospitality and the patient audience and sitting he had given us, we retired to the alley whence we entered, and where the interpreter was joined by three members of the Tsung-li Yamên, whom you will be interested in meeting now.",1,Culture and Traditions
2123,99,5,20,Social Classes and Customs,"General Wilson in his latest revision of his book on China says of this modern Board of Foreign Affairs: ""In view of the fact that none of the members of the Board understand English, or any other foreign language, and none of the foreign ministers speaks Chinese, all conversation must be carried on through the intervention of official interpreters, and to prevent mistakes all official communications must be in writing, translated into the court dialect, or literary language of the country.",3,Globalization and Modernization
2124,99,5,20,Social Classes and Customs,"As this language is almost an insuperable obstacle to the general dissemination of Western knowledge, and as there is no social intercourse whatever between foreigners and the conservative Chinese officials or their families, it will readily be seen that there cannot be a very active interchange of ideas between them.""",1,Culture and Traditions
2137,100,5,20,Social Classes and Customs,"Of those standing on the lowest step, Major E. H. Conger (U. S. A.) is to the left, Don B. J. de Cologan (Spain) is in the center and Dr. Von Mumm (Germany) is to the right.",0,Social Structures and Inequality
2138,100,5,20,Social Classes and Customs,"Of the two standing on the second step, M. De Giers (Russia) is on the left next to Minister Conger and Baron M. C. De Wallton (Austria-Hungary) is on the right.",1,Culture and Traditions
2139,100,5,20,Social Classes and Customs,"On the next step back Marquis J. Saloago Reggi (Italy) is to the left, directly behind Minister Conger.",0,Social Structures and Inequality
2140,100,5,20,Social Classes and Customs,"In the doorway Baron d'A. de Wasserwass (France) is on the left and Sir E. Satow, the newly appointed British Minister, is on the right.",1,Culture and Traditions
2148,100,7,20,Social Classes and Customs,"We have witnessed in our wanderings the wretchedness of hopeless poverty and suffering, and the stupid and demoralizing luxuries of wealth; we have seen the ""King of Beggars and the Princes of the Empire; we have seen the poor, burden-bearing coolie whose labor feeds the luxurious mandarin; we have seen the Tankia in their little floating homes and the many palaces of sovereignty.",0,Social Structures and Inequality
2149,100,7,20,Social Classes and Customs,"We have looked upon the bloody and harrowing circumstances of war, and as we are about to make our leave-taking obeisance before this ancient contemporary of Egypt and Babylon, we cannot but wonder what is to become of her.",1,Culture and Traditions
2150,100,7,20,Social Classes and Customs,"She is weak by reason of her unpreparedness for defense, and the vultures of Western commercialism are ""watching out.""",3,Globalization and Modernization
2151,100,7,20,Social Classes and Customs,Even now she has ceased to be a sovereign power when the allied nations can dictate enormous indemnities and the demolition of her coast defenses and the regulation of her own internal affairs.,3,Globalization and Modernization
2152,100,7,20,Social Classes and Customs,China has international obligations to perform; none will consider her blameless; yet the various nations need to be very careful that they do not come to play the part of vigorous young bullies mauling a feeble and helpless centenarian.,3,Globalization and Modernization
