,chapter,paragraph,paraph_class,paraph_class_name,text,sentence_class,sentence_class_name
1491,67,19,4,Daily Life and Occupations,"To make matters worse, mails had failed to bring to the North registered letters and other valuable matter.",1,Economy and Labor
1687,73,4,4,Daily Life and Occupations,"I told my porter, who stands there by the telegraph pole, to ask this poor woman to stand a moment till I made a picture of the street; her poverty was greater than her prejudice against the photographic thing of evil, and she stood and earned her alms.",2,Culture and Daily Life
1712,76,3,4,Daily Life and Occupations,This street extends from the extreme southern gate of the Chinese City to the gate of the Imperial City.,0,Human Settlement and Infrastructure
1713,76,3,4,Daily Life and Occupations,"(On the map see the red lines connected with number 76, south of the Chien Gate.)",0,Human Settlement and Infrastructure
1714,76,3,4,Daily Life and Occupations,It is all trade and no recreation; there are stands for the sale of all sorts of queer comestibles quite beyond the comprehension of Western cooks.,2,Culture and Daily Life
1715,76,3,4,Daily Life and Occupations,"It seems to be an out-door restaurant along the entire street; there are buckets, tubs, pots and pans, baskets containing rice, vessels containing fruit which I recognize to be a fine large species of the persimmon.",2,Culture and Daily Life
1716,76,3,4,Daily Life and Occupations,"I see bakers and what appears to be flour on some tables; if flour it is rice flour, which is in general use for many purposes.",2,Culture and Daily Life
1717,76,3,4,Daily Life and Occupations,"You may notice they are clad in warm garments, in quilted coats, and all wearing shoes and stockings.",2,Culture and Daily Life
1718,76,3,4,Daily Life and Occupations,"On the other side of the street are crowds lingering by stands of haberdashery, and, indeed, stands for the sale of all conceivable commodities from junk to jade and other gems.",2,Culture and Daily Life
1719,76,3,4,Daily Life and Occupations,"We see some pieces of matting not yet unrolled; this will be spread out in the sand and dust, and articles for sale placed upon it.",2,Culture and Daily Life
1720,76,3,4,Daily Life and Occupations,"The opposite side of this street, like Von Ketteler Street, to which I have already referred, has been a mart for the sale of loot.",1,Economy and Labor
1721,76,3,4,Daily Life and Occupations,"It is seldom that one does not see something inviting where eatables are for sale, but in China never, barring, possibly, natural fruits.",2,Culture and Daily Life
1722,76,3,4,Daily Life and Occupations,"Here we fail to see such things as desiccated rats and boiled bugs; but if they are not here they are elsewhere for sale in the Empire; for I have bought the former in the markets of Canton and eaten the latter in the same place, although only in a tentative sort of a way.",2,Culture and Daily Life
1733,77,5,4,Daily Life and Occupations,"Something much trafficked in here is Chinese coal, a mixture of coal dust and clay, and is sold in baskets.",1,Economy and Labor
1734,77,5,4,Daily Life and Occupations,"Shoes and other articles of clothing are bought and sold alongside the open air restaurants, where such toothsome dishes as grasshoppers, dog flesh and vegetable mixtures are served to the fastidious but hungry wayfarer who wishes to have some change from rice and tea diet.",2,Culture and Daily Life
1810,81,3,4,Daily Life and Occupations,"We have made a cursory survey of all within our view except the solitary living figure, a half-grown lad, who, I scarcely need say, is not a member of the royal household left behind, but my own solemn-visaged, though very serviceable native boy.",2,Culture and Daily Life
1811,81,3,4,Daily Life and Occupations,"This accounts partially for his demure countenance, although in his general state of mind he was cross, but honest.",2,Culture and Daily Life
1812,81,3,4,Daily Life and Occupations,"On one occasion I hinted that something had disappeared from my room; this touched his pride so painfully that he left me for twenty-four hours, but returned at the end of that time after wages due him and making me to understand that ""he no stealee boy.""",1,Economy and Labor
1813,81,3,4,Daily Life and Occupations,We thereupon became reconciled until another day when we had a serio-comical falling out because I found him wiping my dishes-I should not say dishes; dishes is too plural for a plate and a cup-with his coat-tail.,2,Culture and Daily Life
1814,81,3,4,Daily Life and Occupations,"The culmination, however, was a protest with no serious results; we became reconciled again, and I furnished a dishcloth and we parted friends.",2,Culture and Daily Life
1936,89,4,4,Daily Life and Occupations,"and lest you should take him to be an astronomer who has wandered a little from his instruments to ponder some profound astronomical problem, I will have to tell you he is only my porter waiting my next movement which will be to the top of the tower for a nearer inspection of the famous instruments.",2,Culture and Daily Life
2077,96,3,4,Daily Life and Occupations,"A few days after my return from this Summer Palace to Pekin, during a casual visit to the United States Legation, I found Minister Conger preparing to set out on an official visit in his official chair.",2,Culture and Daily Life
