Agriculture and Farming,Architecture and Building,British Colonialism,Cemeteries and Burial Practices,Daily Life and Occupations,Education,Family and Social Structures,Fashion and Dress,Folk Festivals and Celebrations,Food and Diet,Gambling and Opium,Geography and Topography,Harbor and Waterways,Military and Naval Defenses,Missionary Work,Photography and Imaging,Plague and Disease,Prisoners and Punishment,Religion (Buddhism and Ancestor Worship),River Dwellers (Tankia),Social Classes and Customs,Tea Production and Trade,Trade and Commerce,Transportation,War and Conflict
0.0,0.0,0.0,0.0,0.9999909402550872,0.0,0.9805788419493318,0.0,0.9999977350503925,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.960258064874324e-07,0.0,0.9999802125014476,0.0,0.0,1.1800783969451167e-05,0.0
0.0,0.0,1.192240617342577e-07,0.0,0.43782534038651444,0.0,0.16887626197960115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999980808283444,0.0,0.0,0.0,0.0
0.0,8.344533100057561e-07,2.383985297238489e-05,0.0,0.00359369103135021,0.0,1.5496499871092695e-06,0.0,0.0,0.00013575319796577112,0.0,1.227765654099322e-05,0.0,0.0,1.4185645677788905e-05,0.0,0.0,0.0,0.9962922018686023,0.0,0.999796572171877,0.0,0.0,1.192240617342577e-07,0.0
0.0,0.0,0.0,0.0,9.059744912831569e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999992847883448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.6224444984457307e-06,0.0,4.768950248035253e-07,0.0,0.9999094130976677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.9999856950776103,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.788187994011814e-06,0.0,0.9998145676597914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768950248035253e-07,0.0,0.0,0.9999008312651285,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999947551633549,0.0,0.999979735846639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998927093209,0.0,0.9999752063885837,0.0,0.0
0.0,2.384476545103098e-07,4.768950248035253e-07,0.9999948743383752,0.9992206542557684,0.0,0.9999862914267522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,5.960258064874324e-07,1.192240617342577e-07,2.384476545103098e-07,0.9999971391564481,0.0,1.192240617342577e-07,0.0,0.0
0.0,0.0,0.0,0.0,0.9999881992158033,0.0,0.9999412309324024,0.0,8.702340543398357e-06,0.9999972583629027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998807761656,0.0,0.9998295812694064,0.0,0.0
4.291615254836678e-06,0.0,3.85022147018077e-05,0.0,0.9999994039743072,0.0,0.1008801852558956,0.0,0.0,1.9075798713963366e-06,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0433652250890747,5.960258064874324e-07,0.0,0.0,0.9999545857261926,0.0,0.9999990462097231,0.0,0.0
0.0,0.0,5.960258064874324e-07,5.960258064874324e-07,0.9999895103542181,0.0,0.9975637306766802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,3.671503797186837e-05,0.0,0.0,0.0,0.9999973775557289,0.0,9.536328438142228e-06,0.0,0.0
0.0,0.0,1.192240617342577e-07,0.0,0.9999959466272526,0.0,0.9637801779334845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999957083847452,0.0,0.0,0.0,0.0
0.0,0.0,2.384476545103098e-07,3.57605976830655e-07,7.152486773853717e-06,0.0,3.4570836574543407e-06,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.768950248035253e-07,0.0,0.9999995231047478,0.00015636047291101018,0.0,2.384476545103098e-07,0.0001638659053467828,0.0,0.0,0.8266920978935263,0.0
0.0,0.0,4.0533725200742055e-06,0.0,0.006290416570220891,0.0,0.9993698073006773,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,7.152118257636175e-07,0.0,0.0005350787390863143,0.9998176658912178,3.4570836574543407e-06,1.192240617342577e-07,0.9999483864927012,0.0,1.192051257703497e-06,0.0,0.0
0.0,0.0,0.0,0.0,3.218546048677773e-06,0.0,9.537902768697037e-07,0.9997763084472676,2.6224444984457307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57605976830655e-07,0.9987741771707733,0.0,0.0,0.9978172370466554,0.0,0.0,0.0,1.5496499871092695e-06
0.0,0.0,0.0,1.192240617342577e-07,1.788187994011814e-06,0.0,1.0729066772796614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997728512987942,0.0,0.0,1.3112231088685533e-06,0.0,0.0,0.0,1.192240617342577e-07
0.0,1.0489645781874835e-05,9.059744912831569e-06,0.0,4.708309393508525e-05,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,8.821472391562502e-06,0.0,0.9465961546080299,0.0008413618700564562,1.5139941738073759e-05,0.0,0.0003104303345653481,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0005357929721359067,0.0,2.9800638619015274e-06,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0001946084309597529,0.0,1.5496499871092695e-06,2.5747468992420863e-05,0.0,0.0,0.9886696256288054,0.0,0.0,0.0,1.192240617342577e-07
0.0,0.0,0.0,0.0,1.9787498552359395e-05,0.0,0.0032736207224678404,1.192051257703497e-06,3.4570836574543407e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8357687601944228e-05,0.9999986887770048,0.0,0.0,0.9669138552598994,0.0,0.0,0.0,8.344533100057561e-07
0.0,0.0,0.0,0.0,0.9999704361021116,0.0,7.749399615231134e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768950248035253e-07,0.0003436606071069992,0.0,0.0,0.9999873646563813,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.9574605787073835e-05,0.0,7.152118257636175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.08755804728219096,4.768950248035253e-07,0.0,0.0,0.9996513366924864,0.011330491309245794,0.0,0.9999749679341086,0.0,2.956389811581417e-05,0.0,0.9999837866075887
0.0,0.0,3.576194730270377e-05,0.0,0.9998535267985356,0.0,1.9075798713963366e-06,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.5032657550161375e-06,0.0,9.298030337445695e-06,2.384476545103098e-07,0.0,1.192240617342577e-07,0.9999672161419587,0.0,0.0,0.0,0.0
0.0,0.0,1.5496499871092695e-06,0.0,0.9999377682917608,0.0,5.960406527749651e-05,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998358958170179,0.0,1.192240617342577e-07,0.0,0.0,0.9999929667885175,0.0,9.417177575965496e-06,0.0,0.0
0.0,0.0,4.410745809479977e-06,0.0,3.4570836574543407e-06,0.0,1.192240617342577e-07,0.9999284775370956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004070302708585771,0.0,1.192240617342577e-07,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999530361133866,0.9999731793227268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02668910964654e-06,0.999742564156203,0.0
0.0,1.6094279633338537e-05,0.0,0.0,2.741637097347649e-06,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.9998746083770728,0.9999995231047478,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.00034461348795500335,1.192240617342577e-07,0.0,0.009707649497566306,0.9999499364948214,0.0
0.0,5.960258064874324e-07,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9496696535375699,1.2396882322129876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0
0.0,7.152118257636175e-07,4.768950248035253e-07,1.6689859979157617e-05,1.192240617342577e-07,0.6926593335305967,3.57605976830655e-07,0.0,0.0,0.0,0.0,1.788187994011814e-06,1.192051257703497e-06,0.0,0.00012194299794310304,0.0,0.0,0.0,1.192240617342577e-07,1.192240617342577e-07,2.384476545103098e-07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.192240617342577e-07,1.5496499871092695e-06,2.384476545103098e-07,3.57605976830655e-07,4.768950248035253e-07,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,1.1204765295924624e-05,1.192240617342577e-07,0.0,0.0,0.0,1.192240617342577e-07,4.768950248035253e-07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.960258064874324e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9998579340541489,0.017442973687912255,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,3.0992980275534876e-06,0.0,2.02668910964654e-06,0.0,0.0
0.0,3.57605976830655e-07,0.0,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9999996423941084,0.9999996423941084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867060535093895e-05,0.999998569577201,0.0
0.0,0.0,1.5617844750348553e-05,0.0,0.9999971391564481,0.0,0.0,0.0,0.0,0.0,0.0,0.0001025065857820362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,9.774639442183819e-06,2.384476545103098e-07,0.999998569577201,1.0,0.0
5.960258064874324e-07,0.0,0.9914222805281369,0.0,0.9099119528776036,0.0,0.0,0.0,0.0,0.9999982118117786,0.0,2.384476545103098e-07,3.71916028603092e-05,7.152118257636175e-07,4.768950248035253e-07,0.0,0.0,0.9999294305252449,0.0,9.178885813310167e-06,8.344964695150558e-06,0.0,1.9075798713963366e-06,0.9998976126258453,5.960258064874324e-07
0.0,2.384476545103098e-07,0.9998227896742686,0.0,0.00014456733802270527,0.0,2.384476545103098e-07,1.192240617342577e-07,0.0,0.005344128956075722,0.0,1.6689054689322802e-06,1.6689054689322802e-06,0.0,4.768950248035253e-07,0.0,0.0,0.562177934870117,0.0,0.0,6.079235556621931e-06,0.0,3.218546048677773e-06,0.999793473292919,2.384476545103098e-07
0.0,0.0002236915525052341,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9999929667885175,0.9999951126684495,1.192240617342577e-07,0.0,4.768950248035253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6297641011465096,0.0
0.0,0.002003466880428628,0.0035384561552276317,0.0,0.0026733286680987733,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.7549580075814919,0.9999948743383752,1.192240617342577e-07,0.0,0.0028013962769102285,0.0,0.9999965429163425,0.0,4.768950248035253e-07,1.0251296977292768e-05,0.0,0.00016886985470865312,0.9950941424102253,9.537902768697037e-07
0.0,0.0005297217734856474,0.0006685231490460852,0.0,0.9960543732538346,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.9999998807761656,0.0,0.0,0.7981772981144445,0.0,0.0,0.0,0.0
0.0,0.0,1.192240617342577e-07,0.0,3.57605976830655e-07,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008062915822480088,0.0,1.0,0.0,0.0,2.0860005657596936e-05,0.0,0.0,0.0,3.57605976830655e-07
0.0,6.223170823915769e-05,0.0,1.192240617342577e-07,0.00014456733802270527,0.0,1.192240617342577e-07,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.9999969007019724,0.0,0.0,0.9763080352128556,0.0,0.0,5.960258064874324e-07,0.0
0.0,2.145812430742744e-06,0.0,1.192240617342577e-07,0.00013158461721241022,0.0,0.9998763947369343,0.9999983310946448,0.0,0.9999942784020251,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,1.192240617342577e-07,0.20182255916031977,0.0,1.192240617342577e-07,0.0028013962769102285,0.0,0.0,0.0,0.0
0.0,0.0,8.248345286088199e-05,0.0,0.9985449567813788,0.0,1.895341552671237e-05,1.3112231088685533e-06,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,4.768175814184872e-06,0.0,0.0,0.9999998807761656,0.0,7.152118257636175e-07,0.999989271993647,0.0,0.0,0.020966375255190406,2.384476545103098e-07
0.0,0.0,0.9995042056664454,0.0,1.3112231088685533e-06,0.0,3.57605976830655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.145812430742744e-06,0.0,4.768950248035253e-07,3.2069189365713235e-05,0.0,0.0,0.0003625998700604871,0.0,0.0,0.0,1.192240617342577e-07
0.0,0.0,3.57605976830655e-07,0.0,0.0005506732981993556,0.0,3.266474359930882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998807761656,0.0,0.0,0.9985449567813788,0.0,0.0,0.0,0.0
0.0,4.768950248035253e-07,0.0,5.960258064874324e-07,0.0005074606278960836,0.0,0.0,5.960258064874324e-07,0.0,0.0,0.0,0.0,0.0,4.768950248035253e-07,0.0,0.0,0.0,0.9999885568367871,0.0,0.0,4.028956717350152e-05,0.0,1.0729066772796614e-06,9.537902768697037e-07,0.0
0.0,0.0,1.192240617342577e-07,0.0,3.0041062795582718e-05,0.0,0.00021343997597533804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999997615523455,5.960258064874324e-07,0.0,0.9999914167879084,0.0,0.0,0.0,3.57605976830655e-07
0.0,0.0,1.192240617342577e-07,0.0,2.384476545103098e-07,0.0,4.410745809479977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.9999899870382419,0.0,0.0,0.9871797358213031,0.0,0.0,0.0,0.0
0.0,0.0,1.192051257703497e-06,0.0,1.7404604901405385e-05,0.0,3.814476810670708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,1.0,0.0,0.0,0.999980450817114,0.0,0.0,0.006098156855188663,2.384476545103098e-07
0.0,0.9999862914267522,0.0,0.0,2.384476545103098e-07,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0010651324254443706,0.0,7.152118257636175e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0
0.0,0.02758606297700905,0.0,0.0,4.768950248035253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9999970199361381,0.9999977350503925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003075859065751807,0.9999991655469742,0.0
0.0,0.0,1.192240617342577e-07,0.0,0.9976029010431859,0.0,0.0,0.0,0.0,0.0,0.0,0.9999957083847452,0.999993682308234,0.0,0.0,0.0,0.0,0.0,0.0,1.192051257703497e-06,0.0,0.0,0.9998230279778791,0.9999998807761656,0.0
1.1323962328835258e-05,1.192240617342577e-07,9.655482241965885e-06,0.0,0.9998910553599578,0.0,0.0,0.0,0.0,1.0,0.0,0.13296086763449533,0.999991297659684,0.0,0.0,0.0,0.0,0.0,0.0,7.152118257636175e-07,7.152118257636175e-07,0.0,0.02033435681204021,0.999993682308234,0.0
0.0,0.0,0.0,0.0,0.9999570886651235,0.0,0.0,0.0,1.192240617342577e-07,0.9999511287215506,0.0,1.2158434156250841e-05,0.9999891528092899,0.0,0.0,0.0,0.0,0.0,0.0,1.4304229126738122e-06,6.198460485218327e-06,0.0,0.0,5.340213843463282e-05,0.0
1.192240617342577e-07,0.0,0.0,0.0,0.9999680499178857,0.0,0.0,0.0,0.0,0.00017172937196618943,0.0,2.384476545103098e-07,3.969376647050549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6367864115492985e-05,0.0,0.0,0.0,0.0
3.57605976830655e-07,0.0,1.5496499871092695e-06,0.0,0.9999854565160436,0.0,0.0,0.0,5.960258064874324e-07,2.4793611416273897e-05,0.0,2.02668910964654e-06,9.785750366497759e-05,0.0,0.0,0.9999939207644434,0.0,0.0,0.0,0.0,0.0015489330853423189,0.0,2.384476545103098e-07,0.0,0.0
0.0,0.0,1.2754578679330386e-05,0.0,0.11279234741524358,0.0,0.0,0.0,0.0,0.0,0.0,5.960406527749651e-05,0.9999990462097231,0.0,0.0,0.9999982118117786,0.0,0.0,0.0,1.3112231088685533e-06,0.0,0.0,1.192240617342577e-07,0.9998873589937135,0.0
0.0,0.0,0.0,0.0,0.9999753256149331,0.10669565940148196,0.0,0.0,0.0,0.0,0.0,0.0,0.999993682308234,1.192240617342577e-07,0.0,1.192240617342577e-07,0.0,0.0,0.0,9.537902768697037e-07,0.0012066762663685004,0.0,1.192240617342577e-07,0.9999474325806768,0.0
0.0,0.0,0.0,0.0,0.0001359913947738267,0.0,1.4304229126738122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996015434540954,0.0,1.192240617342577e-07,5.256741909587248e-05,0.0,3.326031930539486e-05,0.0006466200487403873,3.57605976830655e-07
0.0,0.0,7.30711258225547e-05,0.0,0.9999792591684112,0.0,2.02668910964654e-06,0.0,0.0,0.0,0.0,4.768950248035253e-07,0.9998957051614862,0.0,0.0,0.9999940399834745,0.0,0.0,0.0,5.960258064874324e-07,0.0019876594849068674,0.0,1.9075798713963366e-06,3.57605976830655e-07,0.0
0.0,0.0,1.192240617342577e-07,0.0,0.00012372434121221687,0.0,2.264949380159642e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079235556621931e-06,0.0,0.0,0.93046089887321,0.0,0.0,6.198460485218327e-06,0.0,0.000593052107852654,3.93426102218708e-06,0.0
0.0,0.0,0.999095908976188,0.0,0.9999965429163425,0.0,4.768950248035253e-07,0.0,0.0,1.192240617342577e-07,0.0,0.0,9.059744912831569e-06,0.0,1.192051257703497e-06,0.0,0.0,2.3720639469204663e-05,0.0,1.192240617342577e-07,0.000533888330977339,0.0,0.9997845336388259,0.0,1.192240617342577e-07
0.0,0.0,0.0,0.0,0.9992677921287755,3.6956766884532755e-06,0.0,0.0,0.0,0.9994803969153141,0.0,0.0,0.9724135965057754,0.0,0.0,0.0,0.0,0.0,0.0,1.3112231088685533e-06,0.0,0.0,0.0,0.05340363028465678,0.0
0.0,0.0,0.0,0.0,9.774639442183819e-06,0.0,0.0,0.0,0.0,0.004265056532353206,0.0,0.0,0.9871797358213031,0.0,0.0,0.0,0.0,0.0,0.0,1.3112231088685533e-06,0.0,0.0,0.0,2.384476545103098e-07,0.0
1.192240617342577e-07,0.0,3.57605976830655e-07,0.0,0.9993929010389164,0.0,1.192051257703497e-06,1.192240617342577e-07,4.768950248035253e-07,0.9999901062017802,0.0,0.0,7.749399615231134e-06,1.4304229126738122e-06,4.768950248035253e-07,0.0,0.0,0.02033435681204021,0.0,0.11919678439264014,0.00030090258775972156,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999916550353048,0.0,0.0,0.0,0.0,0.9999977350503925,0.0,0.0,0.0006719752837558435,0.0,0.0,0.0,0.0,0.0,0.0,0.0006061466213012068,1.3112231088685533e-06,0.0,2.205182718995058e-05,1.2158434156250841e-05,0.0
0.0,0.0,0.0,0.0,0.9999988079489697,0.0,4.601026390615992e-05,0.0,1.192240617342577e-07,0.9999958275089476,0.0,0.0,2.6224444984457307e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.10672906514931e-06,0.18242237130609001,0.0,0.9999815231710137,0.0,0.0
0.0,0.0,0.0,0.0,0.014957603603691139,7.152118257636175e-07,1.192240617342577e-07,0.0,0.0,0.9974488574882322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,1.192240617342577e-07,0.0,0.0,1.192240617342577e-07,0.0
0.0,0.0,0.0,0.0,0.9999890336203998,0.0,0.9991958952798105,0.0,0.0,6.079235556621931e-06,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.00013575319796577112,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.08509258299943756,0.0,0.9991862536522879,0.0,0.0,0.9921830494992718,0.0,0.0,1.788187994011814e-06,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,5.960258064874324e-07,1.4304229126738122e-06,0.0,0.0,3.218546048677773e-06,0.0
0.9999959466272526,0.0,0.0,0.0,0.9971099347904575,0.0,2.5032657550161375e-06,0.0,0.0,0.9999996423941084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02668910964654e-06,0.0,1.0132127783113454e-05,2.1098357390503253e-05,0.0,3.57605976830655e-07,0.0,0.0
0.9995923701911952,0.0,5.960258064874324e-07,0.0,0.9999972583629027,0.0,1.0012961758065764e-05,0.0,2.384476545103098e-07,0.00010751387598129103,0.0,5.960258064874324e-07,2.503206589143936e-05,1.5496499871092695e-06,0.0,0.0,0.0,8.344533100057561e-07,0.0,2.5032657550161375e-06,0.9998666288773593,0.0,0.9999946359824371,0.0,0.0
0.0,0.0,2.384476545103098e-07,0.0,0.0004766167001991617,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.9997083866977852,2.384476545103098e-07,3.57605976830655e-07,1.192240617342577e-07,0.0,1.192240617342577e-07,0.0,1.4185645677788905e-05,1.192240617342577e-07,0.0,0.0,0.9999924896496935,0.0
0.0,1.9072566162070537e-05,0.0,0.0,0.9990302053672787,0.0,0.0,0.0,0.0,0.0,0.0,0.99953434594009,0.9999998807761656,7.152118257636175e-07,0.0,1.192240617342577e-07,0.0,0.0,0.0,8.344533100057561e-07,1.192240617342577e-07,0.0,0.12251698723346494,0.9999982118117786,0.0
0.0,0.9999995231047478,0.0,0.0,4.768950248035253e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0608823800883904e-05,3.815155876552012e-06,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0003517602670863873,0.0,3.57605976830655e-07,0.0,0.0,0.00012753531456866085,0.0
0.0,0.9999977350503925,0.0,0.0,0.9995761673479254,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.00022714870097861883,0.9999592337750581,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.999402186257402,0.0,6.913942543262941e-06,0.9999986887770048,0.0
0.0,0.9999997615523455,0.0,0.0,7.152118257636175e-07,4.768950248035253e-07,0.0,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384476545103098e-07,0.0,0.0
0.0,0.9999998807761656,0.0,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0740831361387713e-05,0.00012955995327679215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999294305252449,0.0
0.0,2.384476545103098e-07,0.9999657867188313,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,6.675423266711e-06,0.031144707842935992,0.9999701975232674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.9999998807761656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574358437971158,0.9983253567943796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.192240617342577e-07,0.0,0.0,0.9999623318217923,0.0,0.348650619007789,0.0,0.0,0.0,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997137457834486,0.0,0.0,1.192240617342577e-07,0.0
0.0,0.0,1.192240617342577e-07,0.0,0.9999996423941084,0.0,0.9952442215530671,0.0,0.0,0.3345716626170579,0.0,5.960258064874324e-07,0.9999880800024706,0.0,0.0,5.483205060219376e-06,0.0,0.0,0.0,0.00025362535077577686,0.99964752504906,0.0,0.0,0.0,0.0
8.344533100057561e-07,0.0,8.344533100057561e-07,0.0,0.9999597104328265,0.0,1.192240617342577e-07,0.0,0.0,0.9999687645544164,0.0,2.02668910964654e-06,4.6367864115492985e-05,0.0,0.0,0.0,0.9997910894714278,0.0,0.0,2.980247673256553e-05,1.788187994011814e-06,2.384476545103098e-07,0.0,0.0,0.0
0.0,0.0,8.464086581505548e-06,0.0,0.13296473362121825,0.0,0.9935110504802289,7.652603775276656e-05,0.0,2.384476545103098e-07,0.0,0.0,0.0,0.0,2.9800638619015274e-06,0.0,0.0,2.4435937782230077e-05,0.0,1.0251296977292768e-05,0.9999964236267548,0.0,0.0,0.0,0.0
0.0,0.0,5.602398682524878e-06,0.0,0.999985337231189,0.0,0.9993145735048307,0.9999803316610926,0.0,0.0,0.0,0.0,0.0,0.0,5.72159797485039e-06,2.2290207969399845e-05,0.0,1.192240617342577e-07,0.0,0.0,0.9999995231047478,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999008312651285,0.0,0.9997344667072023,0.9999932053204985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999907019696626,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9987157909548292,0.0,0.9999816423126254,0.0,0.0,0.0,0.0,5.364017562903278e-06,0.9999992847883448,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.9998486428554486,0.0002694630046672364,0.0,4.768950248035253e-07,0.9999819997302697,0.0
0.0,0.0,9.537902768697037e-07,0.0,0.9999997615523455,0.0,0.334624699144222,0.9999713903598513,0.0,0.0,0.0,1.192051257703497e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999150141837938,0.0,0.9999960657392052,0.0,0.0
0.0,0.0,1.192240617342577e-07,0.0,0.9748192400070309,0.0,0.0,5.960258064874324e-07,0.0,0.0,0.0,1.192240617342577e-07,0.9999961848443508,0.9982297309557956,0.0,1.192240617342577e-07,0.0,0.0,0.0,9.537902768697037e-07,5.960258064874324e-07,2.384476545103098e-07,0.9999997615523455,0.9999996423941084,0.9149071170705879
0.0,0.0,1.0966379827559436e-05,0.0,0.9999294305252449,0.0,0.0,0.0,0.0,0.0,0.0,2.264949380159642e-06,0.999993563070601,0.9999837866075887,0.0,0.0,0.0,0.0,0.0,0.0,1.5496499871092695e-06,0.0,0.9999821188664811,0.9999688836617672,0.00844601652646959
0.0,0.0,0.00019150990766003684,0.0,0.9284128700406008,0.0,0.0,0.0,0.0,0.0,0.0,7.152118257636175e-07,0.9999949935065885,0.13296094515402823,0.0,0.0,0.0,0.9999995231047478,0.0,7.152118257636175e-07,1.549873917727762e-05,0.0,6.485197059102887e-05,1.585605744547358e-05,0.991152642747886
0.0,0.0,0.9715635592586598,1.192240617342577e-07,0.00015147626304212736,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,5.602398682524878e-06,1.192051257703497e-06,0.0,0.999783222430908,0.0,0.9999995231047478,0.0,0.0,0.0003056663997759168,0.0,4.768950248035253e-07,0.0,0.999990582822424
0.0,0.999990582822424,0.0,0.0,1.192240617342577e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0012961758065764e-05,1.192240617342577e-07,0.0,0.0,5.960258064874324e-07,0.0,0.0,0.20182277324798237,0.0,1.192240617342577e-07,0.0,0.0,1.4185645677788905e-05,0.0
